SEM_EXM_EXCH_ID, SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME,TICKER,EXPIRY
NSE,D,81181,OPTSTK,0,AMBUJACEM-Aug2024-540-CE,900.0,AMBUJACEM 29 AUG 540 CALL,2024-08-29 14:30:00,540.0,CE,5.0,M,OP,,,AMBUJACEM,Aug2024
NSE,D,81182,OPTSTK,0,AMBUJACEM-Aug2024-540-PE,900.0,AMBUJACEM 29 AUG 540 PUT,2024-08-29 14:30:00,540.0,PE,5.0,M,OP,,,AMBUJACEM,Aug2024
NSE,D,81183,OPTSTK,0,AMBUJACEM-Aug2024-560-CE,900.0,AMBUJACEM 29 AUG 560 CALL,2024-08-29 14:30:00,560.0,CE,5.0,M,OP,,,AMBUJACEM,Aug2024
NSE,D,81184,OPTSTK,0,AMBUJACEM-Aug2024-560-PE,900.0,AMBUJACEM 29 AUG 560 PUT,2024-08-29 14:30:00,560.0,PE,5.0,M,OP,,,AMBUJACEM,Aug2024
NSE,D,81185,OPTSTK,0,AMBUJACEM-Aug2024-580-CE,900.0,AMBUJACEM 29 AUG 580 CALL,2024-08-29 14:30:00,580.0,CE,5.0,M,OP,,,AMBUJACEM,Aug2024
NSE,D,81186,OPTSTK,0,AMBUJACEM-Aug2024-580-PE,900.0,AMBUJACEM 29 AUG 580 PUT,2024-08-29 14:30:00,580.0,PE,5.0,M,OP,,,AMBUJACEM,Aug2024
NSE,D,81189,OPTSTK,0,AMBUJACEM-Aug2024-600-CE,900.0,AMBUJACEM 29 AUG 600 CALL,2024-08-29 14:30:00,600.0,CE,5.0,M,OP,,,AMBUJACEM,Aug2024
NSE,D,81192,OPTSTK,0,AMBUJACEM-Aug2024-600-PE,900.0,AMBUJACEM 29 AUG 600 PUT,2024-08-29 14:30:00,600.0,PE,5.0,M,OP,,,AMBUJACEM,Aug2024
NSE,D,81193,OPTSTK,0,AMBUJACEM-Aug2024-620-CE,900.0,AMBUJACEM 29 AUG 620 CALL,2024-08-29 14:30:00,620.0,CE,5.0,M,OP,,,AMBUJACEM,Aug2024
NSE,D,81194,OPTSTK,0,AMBUJACEM-Aug2024-620-PE,900.0,AMBUJACEM 29 AUG 620 PUT,2024-08-29 14:30:00,620.0,PE,5.0,M,OP,,,AMBUJACEM,Aug2024
NSE,D,81197,OPTSTK,0,AMBUJACEM-Aug2024-640-CE,900.0,AMBUJACEM 29 AUG 640 CALL,2024-08-29 14:30:00,640.0,CE,5.0,M,OP,,,AMBUJACEM,Aug2024
NSE,D,81198,OPTSTK,0,AMBUJACEM-Aug2024-640-PE,900.0,AMBUJACEM 29 AUG 640 PUT,2024-08-29 14:30:00,640.0,PE,5.0,M,OP,,,AMBUJACEM,Aug2024
NSE,D,81199,OPTSTK,0,AMBUJACEM-Aug2024-660-CE,900.0,AMBUJACEM 29 AUG 660 CALL,2024-08-29 14:30:00,660.0,CE,5.0,M,OP,,,AMBUJACEM,Aug2024
NSE,D,81202,OPTSTK,0,AMBUJACEM-Aug2024-660-PE,900.0,AMBUJACEM 29 AUG 660 PUT,2024-08-29 14:30:00,660.0,PE,5.0,M,OP,,,AMBUJACEM,Aug2024
NSE,D,81203,OPTSTK,0,AMBUJACEM-Aug2024-680-CE,900.0,AMBUJACEM 29 AUG 680 CALL,2024-08-29 14:30:00,680.0,CE,5.0,M,OP,,,AMBUJACEM,Aug2024
NSE,D,81204,OPTSTK,0,AMBUJACEM-Aug2024-680-PE,900.0,AMBUJACEM 29 AUG 680 PUT,2024-08-29 14:30:00,680.0,PE,5.0,M,OP,,,AMBUJACEM,Aug2024
NSE,D,81205,OPTSTK,0,AMBUJACEM-Aug2024-700-CE,900.0,AMBUJACEM 29 AUG 700 CALL,2024-08-29 14:30:00,700.0,CE,5.0,M,OP,,,AMBUJACEM,Aug2024
NSE,D,81206,OPTSTK,0,AMBUJACEM-Aug2024-700-PE,900.0,AMBUJACEM 29 AUG 700 PUT,2024-08-29 14:30:00,700.0,PE,5.0,M,OP,,,AMBUJACEM,Aug2024
NSE,D,81207,OPTSTK,0,AMBUJACEM-Aug2024-720-CE,900.0,AMBUJACEM 29 AUG 720 CALL,2024-08-29 14:30:00,720.0,CE,5.0,M,OP,,,AMBUJACEM,Aug2024
NSE,D,81208,OPTSTK,0,AMBUJACEM-Aug2024-720-PE,900.0,AMBUJACEM 29 AUG 720 PUT,2024-08-29 14:30:00,720.0,PE,5.0,M,OP,,,AMBUJACEM,Aug2024
NSE,D,81209,OPTSTK,0,AMBUJACEM-Aug2024-740-CE,900.0,AMBUJACEM 29 AUG 740 CALL,2024-08-29 14:30:00,740.0,CE,5.0,M,OP,,,AMBUJACEM,Aug2024
NSE,D,81212,OPTSTK,0,AMBUJACEM-Aug2024-740-PE,900.0,AMBUJACEM 29 AUG 740 PUT,2024-08-29 14:30:00,740.0,PE,5.0,M,OP,,,AMBUJACEM,Aug2024
NSE,D,81213,OPTSTK,0,AMBUJACEM-Aug2024-760-CE,900.0,AMBUJACEM 29 AUG 760 CALL,2024-08-29 14:30:00,760.0,CE,5.0,M,OP,,,AMBUJACEM,Aug2024
NSE,D,81214,OPTSTK,0,AMBUJACEM-Aug2024-760-PE,900.0,AMBUJACEM 29 AUG 760 PUT,2024-08-29 14:30:00,760.0,PE,5.0,M,OP,,,AMBUJACEM,Aug2024
NSE,D,81215,OPTSTK,0,AMBUJACEM-Aug2024-780-CE,900.0,AMBUJACEM 29 AUG 780 CALL,2024-08-29 14:30:00,780.0,CE,5.0,M,OP,,,AMBUJACEM,Aug2024
NSE,D,81216,OPTSTK,0,AMBUJACEM-Aug2024-780-PE,900.0,AMBUJACEM 29 AUG 780 PUT,2024-08-29 14:30:00,780.0,PE,5.0,M,OP,,,AMBUJACEM,Aug2024
NSE,D,81222,OPTSTK,0,AMBUJACEM-Aug2024-800-CE,900.0,AMBUJACEM 29 AUG 800 CALL,2024-08-29 14:30:00,800.0,CE,5.0,M,OP,,,AMBUJACEM,Aug2024
NSE,D,81223,OPTSTK,0,AMBUJACEM-Aug2024-800-PE,900.0,AMBUJACEM 29 AUG 800 PUT,2024-08-29 14:30:00,800.0,PE,5.0,M,OP,,,AMBUJACEM,Aug2024
NSE,D,81224,OPTSTK,0,GLENMARK-Aug2024-1760-CE,725.0,GLENMARK 29 AUG 1760 CALL,2024-08-29 14:30:00,1760.0,CE,5.0,M,OP,,,GLENMARK,Aug2024
NSE,D,81225,OPTSTK,0,GLENMARK-Aug2024-1760-PE,725.0,GLENMARK 29 AUG 1760 PUT,2024-08-29 14:30:00,1760.0,PE,5.0,M,OP,,,GLENMARK,Aug2024
NSE,D,81232,OPTSTK,0,AMBUJACEM-Aug2024-840-CE,900.0,AMBUJACEM 29 AUG 840 CALL,2024-08-29 14:30:00,840.0,CE,5.0,M,OP,,,AMBUJACEM,Aug2024
NSE,D,81233,OPTSTK,0,AMBUJACEM-Aug2024-840-PE,900.0,AMBUJACEM 29 AUG 840 PUT,2024-08-29 14:30:00,840.0,PE,5.0,M,OP,,,AMBUJACEM,Aug2024
NSE,D,81254,OPTSTK,0,GNFC-Aug2024-960-CE,1300.0,GNFC 29 AUG 960 CALL,2024-08-29 14:30:00,960.0,CE,5.0,M,OP,,,GNFC,Aug2024
NSE,D,81255,OPTSTK,0,GNFC-Aug2024-960-PE,1300.0,GNFC 29 AUG 960 PUT,2024-08-29 14:30:00,960.0,PE,5.0,M,OP,,,GNFC,Aug2024
NSE,D,81266,OPTSTK,0,GODREJPROP-Aug2024-3800-CE,225.0,GODREJPROP 29 AUG 3800 CALL,2024-08-29 14:30:00,3800.0,CE,5.0,M,OP,,,GODREJPROP,Aug2024
NSE,D,81267,OPTSTK,0,GODREJPROP-Aug2024-3800-PE,225.0,GODREJPROP 29 AUG 3800 PUT,2024-08-29 14:30:00,3800.0,PE,5.0,M,OP,,,GODREJPROP,Aug2024
NSE,D,81461,OPTSTK,0,APOLLOHOSP-Aug2024-4000-CE,125.0,APOLLOHOSP 29 AUG 4000 CALL,2024-08-29 14:30:00,4000.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81462,OPTSTK,0,APOLLOHOSP-Aug2024-4000-PE,125.0,APOLLOHOSP 29 AUG 4000 PUT,2024-08-29 14:30:00,4000.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81463,OPTSTK,0,APOLLOHOSP-Aug2024-4100-CE,125.0,APOLLOHOSP 29 AUG 4100 CALL,2024-08-29 14:30:00,4100.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81464,OPTSTK,0,APOLLOHOSP-Aug2024-4100-PE,125.0,APOLLOHOSP 29 AUG 4100 PUT,2024-08-29 14:30:00,4100.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81465,OPTSTK,0,APOLLOHOSP-Aug2024-4200-CE,125.0,APOLLOHOSP 29 AUG 4200 CALL,2024-08-29 14:30:00,4200.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81466,OPTSTK,0,APOLLOHOSP-Aug2024-4200-PE,125.0,APOLLOHOSP 29 AUG 4200 PUT,2024-08-29 14:30:00,4200.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81467,OPTSTK,0,APOLLOHOSP-Aug2024-4300-CE,125.0,APOLLOHOSP 29 AUG 4300 CALL,2024-08-29 14:30:00,4300.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81468,OPTSTK,0,APOLLOHOSP-Aug2024-4300-PE,125.0,APOLLOHOSP 29 AUG 4300 PUT,2024-08-29 14:30:00,4300.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81469,OPTSTK,0,APOLLOHOSP-Aug2024-4400-CE,125.0,APOLLOHOSP 29 AUG 4400 CALL,2024-08-29 14:30:00,4400.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81470,OPTSTK,0,APOLLOHOSP-Aug2024-4400-PE,125.0,APOLLOHOSP 29 AUG 4400 PUT,2024-08-29 14:30:00,4400.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81471,OPTSTK,0,APOLLOHOSP-Aug2024-4500-CE,125.0,APOLLOHOSP 29 AUG 4500 CALL,2024-08-29 14:30:00,4500.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81472,OPTSTK,0,APOLLOHOSP-Aug2024-4500-PE,125.0,APOLLOHOSP 29 AUG 4500 PUT,2024-08-29 14:30:00,4500.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81473,OPTSTK,0,APOLLOHOSP-Aug2024-4600-CE,125.0,APOLLOHOSP 29 AUG 4600 CALL,2024-08-29 14:30:00,4600.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81475,OPTSTK,0,APOLLOHOSP-Aug2024-4600-PE,125.0,APOLLOHOSP 29 AUG 4600 PUT,2024-08-29 14:30:00,4600.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81476,OPTSTK,0,APOLLOHOSP-Aug2024-4700-CE,125.0,APOLLOHOSP 29 AUG 4700 CALL,2024-08-29 14:30:00,4700.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81479,OPTSTK,0,APOLLOHOSP-Aug2024-4700-PE,125.0,APOLLOHOSP 29 AUG 4700 PUT,2024-08-29 14:30:00,4700.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81480,OPTSTK,0,APOLLOHOSP-Aug2024-4800-CE,125.0,APOLLOHOSP 29 AUG 4800 CALL,2024-08-29 14:30:00,4800.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81483,OPTSTK,0,APOLLOHOSP-Aug2024-4800-PE,125.0,APOLLOHOSP 29 AUG 4800 PUT,2024-08-29 14:30:00,4800.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81484,OPTSTK,0,APOLLOHOSP-Aug2024-4900-CE,125.0,APOLLOHOSP 29 AUG 4900 CALL,2024-08-29 14:30:00,4900.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81487,OPTSTK,0,APOLLOHOSP-Aug2024-4900-PE,125.0,APOLLOHOSP 29 AUG 4900 PUT,2024-08-29 14:30:00,4900.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81488,OPTSTK,0,APOLLOHOSP-Aug2024-5000-CE,125.0,APOLLOHOSP 29 AUG 5000 CALL,2024-08-29 14:30:00,5000.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81491,OPTSTK,0,APOLLOHOSP-Aug2024-5000-PE,125.0,APOLLOHOSP 29 AUG 5000 PUT,2024-08-29 14:30:00,5000.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81492,OPTSTK,0,APOLLOHOSP-Aug2024-5100-CE,125.0,APOLLOHOSP 29 AUG 5100 CALL,2024-08-29 14:30:00,5100.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81495,OPTSTK,0,APOLLOHOSP-Aug2024-5100-PE,125.0,APOLLOHOSP 29 AUG 5100 PUT,2024-08-29 14:30:00,5100.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81496,OPTSTK,0,APOLLOHOSP-Aug2024-5200-CE,125.0,APOLLOHOSP 29 AUG 5200 CALL,2024-08-29 14:30:00,5200.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81498,OPTSTK,0,APOLLOHOSP-Aug2024-5200-PE,125.0,APOLLOHOSP 29 AUG 5200 PUT,2024-08-29 14:30:00,5200.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81499,OPTSTK,0,APOLLOHOSP-Aug2024-5300-CE,125.0,APOLLOHOSP 29 AUG 5300 CALL,2024-08-29 14:30:00,5300.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81500,OPTSTK,0,APOLLOHOSP-Aug2024-5300-PE,125.0,APOLLOHOSP 29 AUG 5300 PUT,2024-08-29 14:30:00,5300.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81501,OPTSTK,0,APOLLOHOSP-Aug2024-5400-CE,125.0,APOLLOHOSP 29 AUG 5400 CALL,2024-08-29 14:30:00,5400.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81503,OPTSTK,0,APOLLOHOSP-Aug2024-5400-PE,125.0,APOLLOHOSP 29 AUG 5400 PUT,2024-08-29 14:30:00,5400.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81504,OPTSTK,0,APOLLOHOSP-Aug2024-5500-CE,125.0,APOLLOHOSP 29 AUG 5500 CALL,2024-08-29 14:30:00,5500.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81507,OPTSTK,0,APOLLOHOSP-Aug2024-5500-PE,125.0,APOLLOHOSP 29 AUG 5500 PUT,2024-08-29 14:30:00,5500.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81508,OPTSTK,0,APOLLOHOSP-Aug2024-5600-CE,125.0,APOLLOHOSP 29 AUG 5600 CALL,2024-08-29 14:30:00,5600.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81509,OPTSTK,0,APOLLOHOSP-Aug2024-5600-PE,125.0,APOLLOHOSP 29 AUG 5600 PUT,2024-08-29 14:30:00,5600.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81510,OPTSTK,0,APOLLOHOSP-Aug2024-5700-CE,125.0,APOLLOHOSP 29 AUG 5700 CALL,2024-08-29 14:30:00,5700.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81511,OPTSTK,0,APOLLOHOSP-Aug2024-5700-PE,125.0,APOLLOHOSP 29 AUG 5700 PUT,2024-08-29 14:30:00,5700.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81512,OPTSTK,0,APOLLOHOSP-Aug2024-5800-CE,125.0,APOLLOHOSP 29 AUG 5800 CALL,2024-08-29 14:30:00,5800.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81513,OPTSTK,0,APOLLOHOSP-Aug2024-5800-PE,125.0,APOLLOHOSP 29 AUG 5800 PUT,2024-08-29 14:30:00,5800.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81514,OPTSTK,0,APOLLOHOSP-Aug2024-5900-CE,125.0,APOLLOHOSP 29 AUG 5900 CALL,2024-08-29 14:30:00,5900.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81515,OPTSTK,0,APOLLOHOSP-Aug2024-5900-PE,125.0,APOLLOHOSP 29 AUG 5900 PUT,2024-08-29 14:30:00,5900.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81516,OPTSTK,0,APOLLOHOSP-Aug2024-6000-CE,125.0,APOLLOHOSP 29 AUG 6000 CALL,2024-08-29 14:30:00,6000.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81517,OPTSTK,0,APOLLOHOSP-Aug2024-6000-PE,125.0,APOLLOHOSP 29 AUG 6000 PUT,2024-08-29 14:30:00,6000.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81518,OPTSTK,0,APOLLOHOSP-Aug2024-6100-CE,125.0,APOLLOHOSP 29 AUG 6100 CALL,2024-08-29 14:30:00,6100.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81519,OPTSTK,0,APOLLOHOSP-Aug2024-6100-PE,125.0,APOLLOHOSP 29 AUG 6100 PUT,2024-08-29 14:30:00,6100.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81520,OPTSTK,0,APOLLOHOSP-Aug2024-6200-CE,125.0,APOLLOHOSP 29 AUG 6200 CALL,2024-08-29 14:30:00,6200.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81521,OPTSTK,0,APOLLOHOSP-Aug2024-6200-PE,125.0,APOLLOHOSP 29 AUG 6200 PUT,2024-08-29 14:30:00,6200.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81522,OPTSTK,0,APOLLOHOSP-Aug2024-6300-CE,125.0,APOLLOHOSP 29 AUG 6300 CALL,2024-08-29 14:30:00,6300.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81523,OPTSTK,0,APOLLOHOSP-Aug2024-6300-PE,125.0,APOLLOHOSP 29 AUG 6300 PUT,2024-08-29 14:30:00,6300.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81524,OPTSTK,0,APOLLOHOSP-Aug2024-6400-CE,125.0,APOLLOHOSP 29 AUG 6400 CALL,2024-08-29 14:30:00,6400.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81525,OPTSTK,0,APOLLOHOSP-Aug2024-6400-PE,125.0,APOLLOHOSP 29 AUG 6400 PUT,2024-08-29 14:30:00,6400.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81526,OPTSTK,0,APOLLOHOSP-Aug2024-6500-CE,125.0,APOLLOHOSP 29 AUG 6500 CALL,2024-08-29 14:30:00,6500.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81527,OPTSTK,0,APOLLOHOSP-Aug2024-6500-PE,125.0,APOLLOHOSP 29 AUG 6500 PUT,2024-08-29 14:30:00,6500.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81528,OPTSTK,0,APOLLOHOSP-Aug2024-6600-CE,125.0,APOLLOHOSP 29 AUG 6600 CALL,2024-08-29 14:30:00,6600.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81529,OPTSTK,0,APOLLOHOSP-Aug2024-6600-PE,125.0,APOLLOHOSP 29 AUG 6600 PUT,2024-08-29 14:30:00,6600.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81530,OPTSTK,0,APOLLOHOSP-Aug2024-6700-CE,125.0,APOLLOHOSP 29 AUG 6700 CALL,2024-08-29 14:30:00,6700.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81531,OPTSTK,0,APOLLOHOSP-Aug2024-6700-PE,125.0,APOLLOHOSP 29 AUG 6700 PUT,2024-08-29 14:30:00,6700.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81540,OPTSTK,0,HAL-Aug2024-6300-CE,300.0,HAL 29 AUG 6300 CALL,2024-08-29 14:30:00,6300.0,CE,5.0,M,OP,,,HAL,Aug2024
NSE,D,81541,OPTSTK,0,HAL-Aug2024-6300-PE,300.0,HAL 29 AUG 6300 PUT,2024-08-29 14:30:00,6300.0,PE,5.0,M,OP,,,HAL,Aug2024
NSE,D,81542,OPTSTK,0,HAL-Aug2024-6600-CE,300.0,HAL 29 AUG 6600 CALL,2024-08-29 14:30:00,6600.0,CE,5.0,M,OP,,,HAL,Aug2024
NSE,D,81543,OPTSTK,0,HAL-Aug2024-6600-PE,300.0,HAL 29 AUG 6600 PUT,2024-08-29 14:30:00,6600.0,PE,5.0,M,OP,,,HAL,Aug2024
NSE,D,81544,OPTSTK,0,HAL-Aug2024-6800-CE,300.0,HAL 29 AUG 6800 CALL,2024-08-29 14:30:00,6800.0,CE,5.0,M,OP,,,HAL,Aug2024
NSE,D,81545,OPTSTK,0,HAL-Aug2024-6800-PE,300.0,HAL 29 AUG 6800 PUT,2024-08-29 14:30:00,6800.0,PE,5.0,M,OP,,,HAL,Aug2024
NSE,D,81550,OPTSTK,0,APOLLOHOSP-Aug2024-6800-CE,125.0,APOLLOHOSP 29 AUG 6800 CALL,2024-08-29 14:30:00,6800.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81551,OPTSTK,0,APOLLOHOSP-Aug2024-6800-PE,125.0,APOLLOHOSP 29 AUG 6800 PUT,2024-08-29 14:30:00,6800.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81554,OPTSTK,0,APOLLOHOSP-Aug2024-6900-CE,125.0,APOLLOHOSP 29 AUG 6900 CALL,2024-08-29 14:30:00,6900.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81555,OPTSTK,0,APOLLOHOSP-Aug2024-6900-PE,125.0,APOLLOHOSP 29 AUG 6900 PUT,2024-08-29 14:30:00,6900.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81556,OPTSTK,0,APOLLOHOSP-Aug2024-7000-CE,125.0,APOLLOHOSP 29 AUG 7000 CALL,2024-08-29 14:30:00,7000.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81557,OPTSTK,0,APOLLOHOSP-Aug2024-7000-PE,125.0,APOLLOHOSP 29 AUG 7000 PUT,2024-08-29 14:30:00,7000.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81558,OPTSTK,0,APOLLOHOSP-Aug2024-7100-CE,125.0,APOLLOHOSP 29 AUG 7100 CALL,2024-08-29 14:30:00,7100.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81559,OPTSTK,0,APOLLOHOSP-Aug2024-7100-PE,125.0,APOLLOHOSP 29 AUG 7100 PUT,2024-08-29 14:30:00,7100.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81560,OPTSTK,0,APOLLOHOSP-Aug2024-7200-CE,125.0,APOLLOHOSP 29 AUG 7200 CALL,2024-08-29 14:30:00,7200.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81561,OPTSTK,0,APOLLOHOSP-Aug2024-7200-PE,125.0,APOLLOHOSP 29 AUG 7200 PUT,2024-08-29 14:30:00,7200.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81562,OPTSTK,0,APOLLOHOSP-Aug2024-7300-CE,125.0,APOLLOHOSP 29 AUG 7300 CALL,2024-08-29 14:30:00,7300.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81563,OPTSTK,0,APOLLOHOSP-Aug2024-7300-PE,125.0,APOLLOHOSP 29 AUG 7300 PUT,2024-08-29 14:30:00,7300.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81564,OPTSTK,0,APOLLOHOSP-Aug2024-7400-CE,125.0,APOLLOHOSP 29 AUG 7400 CALL,2024-08-29 14:30:00,7400.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81565,OPTSTK,0,APOLLOHOSP-Aug2024-7400-PE,125.0,APOLLOHOSP 29 AUG 7400 PUT,2024-08-29 14:30:00,7400.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81566,OPTSTK,0,APOLLOHOSP-Aug2024-7500-CE,125.0,APOLLOHOSP 29 AUG 7500 CALL,2024-08-29 14:30:00,7500.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81567,OPTSTK,0,APOLLOHOSP-Aug2024-7500-PE,125.0,APOLLOHOSP 29 AUG 7500 PUT,2024-08-29 14:30:00,7500.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81568,OPTSTK,0,APOLLOHOSP-Aug2024-7600-CE,125.0,APOLLOHOSP 29 AUG 7600 CALL,2024-08-29 14:30:00,7600.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81569,OPTSTK,0,APOLLOHOSP-Aug2024-7600-PE,125.0,APOLLOHOSP 29 AUG 7600 PUT,2024-08-29 14:30:00,7600.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81570,OPTSTK,0,APOLLOHOSP-Aug2024-7800-CE,125.0,APOLLOHOSP 29 AUG 7800 CALL,2024-08-29 14:30:00,7800.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81571,OPTSTK,0,APOLLOHOSP-Aug2024-7800-PE,125.0,APOLLOHOSP 29 AUG 7800 PUT,2024-08-29 14:30:00,7800.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81572,OPTSTK,0,APOLLOHOSP-Aug2024-8000-CE,125.0,APOLLOHOSP 29 AUG 8000 CALL,2024-08-29 14:30:00,8000.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81573,OPTSTK,0,APOLLOHOSP-Aug2024-8000-PE,125.0,APOLLOHOSP 29 AUG 8000 PUT,2024-08-29 14:30:00,8000.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81574,OPTSTK,0,APOLLOHOSP-Aug2024-8200-CE,125.0,APOLLOHOSP 29 AUG 8200 CALL,2024-08-29 14:30:00,8200.0,CE,5.0,M,OP,,,APOLLOHOSP,Aug2024
NSE,D,81575,OPTSTK,0,APOLLOHOSP-Aug2024-8200-PE,125.0,APOLLOHOSP 29 AUG 8200 PUT,2024-08-29 14:30:00,8200.0,PE,5.0,M,OP,,,APOLLOHOSP,Aug2024
